start_timestamp,end_timestamp,text
03:08:58,03:09:02, To get the data and then taken informed decisions but.
03:09:03,03:09:04,Before that i'm saying.
03:09:06,03:09:08, Maybe if you have a decision.
03:09:09,03:09:13, You have to consider risk risk factor select even be.
03:09:13,03:09:17, plan Basra on look at all those things guys take simple steps.
03:09:17,03:09:23," My question is, will you launch the credit card or not, what two options, you have."
03:09:25,03:09:26, There will be two options only that.
03:09:27,03:09:31, If certain parts are all going to come when you're going to detail into that.
03:09:32,03:09:41," I ultimately for this question what two answers you have there will be only two answers, yes, you launch no you don't look."
03:09:42,03:09:43," Now, getting me."
03:09:45,03:09:47, Given this scenario.
03:09:49,03:09:54, Which one would you prefer as a risk less scenarios.
03:09:55,03:09:57," are giving them, obviously we choose to launch the credit."
03:09:58,03:09:59, Is that riskless.
03:10:00,03:10:03, feud launch that there may be losses also if you launch it so.
03:10:03,03:10:06, Exactly the riskiest rate.
03:10:09,03:10:11," so to speak, is walking."
03:10:14,03:10:22, See whatever you're currently doing you're assuming that that is a good scenario that is a good status that you are in all conditions are good.
03:10:23,03:10:26, That is the default assumption.
03:10:28,03:10:30, We also call it us status Q.
03:10:34,03:10:35, Right.
03:10:36,03:10:47," Now, what is your default or current condition for the business, no, it does not have credit cards it's just running the regular business bank is running the regular banking business, there is no credit cards."
03:10:48,03:10:52, So this will be your default assumption.
03:10:54,03:10:55, Okay.
03:10:56,03:10:57," Do not learn, so my bad."
03:11:01,03:11:02," you're going to say, do not know."
03:11:04,03:11:09, This is also called as no action decision or no action condition.
03:11:11,03:11:14, This is called is null.
03:11:15,03:11:17, hypothesis hypothesis means.
03:11:18,03:11:19, assumptions right.
03:11:22,03:11:26," How about this as means assumption, so the thing null hypothesis."
03:11:28,03:11:31, Now means no X you're not doing anything.
03:11:33,03:11:39, If you don't do anything that that means your current condition is assumed to be good right or default condition of current current.
03:11:41,03:11:44, So this is the not launch case.
03:11:47,03:11:48, Okay.
03:11:49,03:11:58," But there is a business decision that we need to take should I launch the credit card or not, if that question comes riskless."
03:12:00,03:12:06, Decision is go with your current conditions that means don't do something different.
03:12:07,03:12:19, But if you can find an evidence which says that if you launch credit card you're going to get benefited it basically means.
03:12:20,03:12:22, If you take action.
03:12:25,03:12:31," Right find evidence which says you take action and you get profitable in that case, obviously launch."
03:12:33,03:12:33, Right.
03:12:34,03:12:42," So the first condition is this in that business scenario, the alternate condition will be launched the grid."
03:12:43,03:12:46, So it's called as alternate hypothesis.
03:12:47,03:12:56," Take action condition alternate hypothesis So here we say launch, because that is the action that we are trying to evaluate."
03:12:57,03:13:01," But in order to come to this, we need evidence."
03:13:02,03:13:05, That evidence is what we were trying to calculate it the previous exam.
03:13:06,03:13:12," So we need parameter details, but we not get parameter details so we'll take."
03:13:13,03:13:16, Care sample and then calculated statistics.
03:13:18,03:13:27," But based on right the decisions have to be taken a parameter, so we will first make these statements or make those conditions."
03:13:29,03:13:36," Using parameters Okay, then we'll take sample than statistics, then using statistics."
03:13:37,03:13:39, We will try to estimate parameters.
03:13:43,03:13:46, and using that estimated parameters take decisions.
03:13:49,03:13:49, Okay.
03:13:53,03:13:57," No null hypothesis represent rise, which not H zero."
03:13:59,03:14:04, alternate hypothesis represented as hitched a or you can also say which one.
03:14:05,03:14:08, In a hypothesis an alternate hypothesis.
03:14:11,03:14:12, Okay.
03:14:14,03:14:14, But.
03:14:15,03:14:34," The decisions are to be based on certain conditions in this example that condition is taken from this Roi assumption that we made right, we were assuming that this was the calculation that was done in $2,000 was the return on investment mark."
03:14:36,03:14:38, So when you do this calculation.
03:14:40,03:14:42, you'll get estimated parameters.
03:14:44,03:14:45, range right interval.
03:14:47,03:15:02," So using that interval we will take a decision, so the statement that we will have the conditions that will right here for null hypothesis is that if, on an average parameter remember the statements have to be a parameter if on an average."
03:15:03,03:15:09, The conditions are that I will get or the business will get less than or equal to.
03:15:11,03:15:12," $2,000."
03:15:13,03:15:14, hey.
03:15:15,03:15:19, As a as the voltage right average balance.
03:15:20,03:15:21, Then we will say.
03:15:22,03:15:25, Not much no action and probably say.
03:15:28,03:15:29, That means you're not launching them.
03:15:31,03:15:40," But if you find out an evidence which says the calculations are going to give you greater than $2,000, then you will take."
03:15:44,03:15:44, Care guys.
03:15:48,03:15:51, We are framing the conditions we are framing those scenarios.
03:15:53,03:16:00," quantifying those and then using the calculations, using the results from population sample."
03:16:01,03:16:01, We will.
03:16:02,03:16:07, Try to conclude on what decision we have to take in a business condition.
03:16:10,03:16:11, Clear.
03:16:15,03:16:16," Yes, sir."
03:16:17,03:16:20, yeah we're still kind of looking at university to.
03:16:20,03:16:20, Be.
03:16:21,03:16:36," If certain parts are always dead, if this condition is changing of that condition is changing we'll deal with that, but for now, this is basically a simple example of your hypothesis testing, which basically allows us to do the."
03:16:37,03:16:40, inferential statistics for taking a business decision.
03:16:42,03:16:43,Right.
03:16:44,03:16:45, Now.
03:16:49,03:16:52," We have seen confusion matrix right, I mean the cost table."
03:16:53,03:16:54, isn't it.
03:16:56,03:16:58, it's a two by two table that we have see.
03:17:01,03:17:02, Those similar lines.
03:17:03,03:17:05," Here also, we have a two by two table."
03:17:06,03:17:13," Okay, and that two by two table basically gives us insights on kind of decisions."
03:17:15,03:17:16, and wrong decisions.
03:17:19,03:17:19, Very simple.
03:17:21,03:17:22, If this is the condition.
03:17:23,03:17:27," I should not launch the business right, I mean I should not launch the credit isn't it."
03:17:28,03:17:29, If I come to know that.
03:17:31,03:17:37," My balance is going to be less than $2,000 which was like return on investment condition."
03:17:38,03:17:40, Then I should not be launching my business right.
03:17:43,03:17:43, isn't it.
03:17:48,03:17:53," But in this case, if I go ahead and take action, what happens."
03:17:56,03:17:58," yeah in this case, what will happen this."
03:18:12,03:18:13, What happens.
03:18:21,03:18:23, Is this not clear.
03:18:31,03:18:33," Is it clear or not clear, the question."
03:18:35,03:18:37," So, can you repeat the questions."
03:18:38,03:18:39,up.
03:18:40,03:18:42, So same business scenario.
03:18:43,03:18:44, Okay now.
03:18:45,03:18:51," The return on investment was saying $232,000 is what the average balance should be made by each customer."
03:18:53,03:19:03, When you did the calculation you found that the business right is not generating balance with the customers are not maintaining the balance which is greater than.
03:19:04,03:19:06, balances less than or equal to.
03:19:08,03:19:12, So in this case I should not be launching my credit card right.
03:19:15,03:19:15, Yes.
03:19:16,03:19:24," But if we take action, take action to launch in this case, it is only two decisions if I take action, then what will happen in this case."
03:19:25,03:19:27, going to Los yes.
03:19:27,03:19:29, We are going into losses.
03:19:31,03:19:34," Similarly, I come to know that."
03:19:36,03:19:40," The balance is going to be greater than $2,000 that the people are maintaining."
03:19:42,03:19:47, But rather than taking action i'm saying i'm too lazy not to take action.
03:19:50,03:19:51," In this case, water."
03:19:52,03:19:55, We just remain where we are there's no growth.
03:19:56,03:19:59, Exactly the chance of.
03:19:59,03:20:01, Becoming profitable is.
03:20:01,03:20:04," is reduced, we don't have the chance."
03:20:05,03:20:06, Right.
03:20:07,03:20:12, So there are correct decisions are you may also take the wrong decision.
03:20:15,03:20:21," Correct, so there are two by two tables basically here that that we can create for options or net."
03:20:23,03:20:25, And that two by two table can be explained like this.
03:20:27,03:20:46," If you are null hypothesis is true that means, if you would have launched your credit card business, you would have gone into losses that's the condition that means your balance would have been less than or equal to $2,000 imagine, this would be the case, this was the case in real."
03:20:47,03:20:50," Ideally, you have to."
03:20:51,03:20:59, frame to reject the null condition fail to reject means you are your don't have you're basically not having evidence.
03:21:00,03:21:03," To do something different from what you are doing, currently."
03:21:04,03:21:06, Good that scholars fail to reject the.
03:21:08,03:21:10," null hypothesis, the current condition right."
03:21:12,03:21:13, you're doing that anyways.
03:21:16,03:21:22," If you have evidence, you can change that condition, but here we are saying I don't have evidence to change."
03:21:23,03:21:34," Right, when this is the scenario, you will go with null hypothesis for me, this is the right decision this is represented as confidence."
03:21:36,03:21:38, that the value is lying in that confidence region.
03:21:40,03:21:41, But if.
03:21:43,03:21:53," But if, in this case, if you reject the null hypothesis that you're saying that no I will go ahead and take business decision and launch the credit card."
03:21:54,03:21:59," If this is the scenario, then it is going to be wrong decision isn't it."
03:22:02,03:22:04, This is wrong decision.
03:22:06,03:22:14," We call this particular decision is Type one error, and this is represented as and far representation."
03:22:18,03:22:19, Okay.
03:22:21,03:22:29," This is one scenario now as Jim you're going to get greater than $2,000 that means you're going to get profits actually."
03:22:30,03:22:32, But you're too lazy to take action.
03:22:35,03:22:42, You fail to reject null hypothesis you're saying that no i'm too lazy I don't believe this a lot want to launch.
03:22:43,03:22:47, The credit card so you're doing whatever is the current condition you're repeating.
03:22:48,03:22:51, This is Type two error.
03:22:52,03:22:54, represented us beta.
03:22:55,03:22:57, This is also wrong decision.
03:22:59,03:23:02," And finally, you have the right decision here."
03:23:03,03:23:06, It says see if it is greater than 2000 you go ahead and launch it.
03:23:08,03:23:10, reject your current condition and do something different.
03:23:11,03:23:12, With this is.
03:23:12,03:23:14, nothing but alternatives.
03:23:16,03:23:26," So this is called as power of the test because, ultimately, this scenario is helping us to do something different from what we are doing, but take some action."
03:23:29,03:23:30, And it's called as power of the test.
03:23:33,03:23:39," Now Type one and Type two, these are the names case there is no other game, the errors are called has Type one and Type two."
03:23:40,03:23:45, Type one error is dangerous because you're inviting lawsuits.
03:23:46,03:23:52, You should not be taking any action you should be risk free but here you're getting into this you're inviting this.
03:23:55,03:23:56, Right.
03:23:57,03:24:03," Basically, a type one error is a condition, where you're taking action when you should not be."
03:24:07,03:24:08, Taking action when.
03:24:09,03:24:11, not required.
03:24:13,03:24:13, Or you can say.
03:24:15,03:24:16, you're rejecting.
03:24:17,03:24:18, It.
03:24:20,03:24:26," Through null hypothesis, this is your Type one represented with and."
03:24:29,03:24:35, This is not taking action just exactly opposite to not taking.
03:24:36,03:24:38, Not taking action.
03:24:40,03:24:41, when required.
03:24:43,03:24:44, Not is coming here.
03:24:45,03:24:52," that's your type do, or you can say you're failing to reject a false null hypothesis."
03:24:54,03:24:54, cradle to reject.
03:24:56,03:24:58, falls null hypothesis.
03:25:02,03:25:05," Okay, this is called as Type two error, which is represent recipe."
03:25:08,03:25:09, I found it clear.
03:25:19,03:25:19, Okay now.
03:25:22,03:25:29, Based on what we are trying to estimate the value that we are trying to estimate right there are different tests that we have to perform.
03:25:30,03:25:36, What we have seen that the Z test and the T test that we have seen is.
03:25:37,03:25:47," For continuous case, your why the output that you're trying to predict, if it is continuous then we follow these right flow charts."
03:25:48,03:25:51, And we discussed with respect to.
03:25:52,03:25:53, This.
03:25:54,03:25:54, Z test.
03:25:55,03:26:03," On Peters, this is what we discussed when Sigma was known we go through here Sigma is not known we go for."
03:26:06,03:26:09," Similarly, we have various other test cases."
03:26:10,03:26:13," Based on different conditions, but all these different test cases are."
03:26:15,03:26:17, For bias continuous case.
03:26:18,03:26:20," Similarly, we will also have."
03:26:23,03:26:26, The test cases which are applied for.
03:26:27,03:26:32," discrete cases as well, but discrete cases are always easier to calculate."
03:26:33,03:26:34," Okay, remember that."
03:26:36,03:26:42," You don't have complex complication when your output as discrete data, you simply take proportion as."
03:26:43,03:26:45," Well, what proportion to proportion of high school."
03:26:47,03:26:59," So these are basically different options of your inferential statistics, and these are not limited only to these, but you have a lot of other use cases also."
03:27:00,03:27:03," But always remember when it is continuous, you will have a chat."
03:27:07,03:27:11," Okay, various various various things have to be verified normality test has to be checked right."
03:27:13,03:27:18, All those conditions have to be verified and if you follow that flow chart you will probably be able to.
03:27:19,03:27:21, Go indie film.
03:27:23,03:27:30," All right now for detailed discussion of these hypothesis testing, you can refer to the recommended videos."
03:27:31,03:27:40," But yeah, as I mentioned, theoretically, the subject is more important because in interviews more advanced things that we focus now, these things are not being asked."
03:27:44,03:27:45, Right yeah.
03:27:46,03:27:48, So this is about your.
03:27:50,03:27:53, hypothesis testing or inferential statistics.
03:27:54,03:28:04," This concepts that we discussed right these concepts that we discussed here, especially your confidence interval nclb its central limit theorem."
03:28:05,03:28:12," will form the base for doing the predictions, especially when you have output, which is American."
03:28:13,03:28:17," In our next, yes, we will start with regression is."
03:28:19,03:28:19, Now.
03:28:21,03:28:27, So what exactly means regression if i'm I continue of output as continuous then.
03:28:28,03:28:37," or put logic, we are to apply, and then we also have variations in regressions some of them are not so important, but yeah we still have those techniques."
03:28:39,03:28:42," Right, and this is more like I but unique concept."
03:28:43,03:28:53," And these are some of the advanced regression techniques that we have, which are not used anymore in the industry from statistical standpoint, we have those concepts."
03:28:54,03:29:02," But was the regression, we will move to time series, and finally, we will go to black box or will do black box and then boogie times."
03:29:06,03:29:11, So that's the future classes next week's guess we'll start with regression analysis.
03:29:13,03:29:14, Mark your attendance now.
03:29:27,03:29:27, yeah brushing know.
03:29:28,03:29:42," So I have a doubt related to the hierarchical clustering so if you'll, allow me to, so the so my screen then i'll so because, in theory, the input, it is not an issue, because I have a doubt there are so many."
03:29:42,03:29:46," After hold on let everybody finished the attendance part, then we will."
03:29:47,03:29:48,populate.
03:29:51,03:29:54, yeah please confirm once the attendance part is done everyone.
03:30:00,03:30:02, So we have class next week so.
03:30:04,03:30:04, What happened next.
03:30:05,03:30:06, gen first.
03:30:07,03:30:09, Oh okay i'm.
03:30:11,03:30:15, Dan first I don't think there is any heavy planning on.
03:30:16,03:30:16, It we.
03:30:18,03:30:18, have not done.
03:30:19,03:30:20, Okay yeah.
03:30:20,03:30:21, 31st is locked down.
03:30:23,03:30:25, let's confirm so 31st and first logged on.
03:30:26,03:30:32, i'm i'm not sure i'm not a party person mean hearing that 31st.
03:30:33,03:30:40," There will be no movement outside everything will be logged in so again, assuming that is the case okay."
03:30:42,03:30:45, So when can we come to officer.
03:30:46,03:30:48, Like for the classes offline class.
03:30:49,03:31:05," yeah I mean today, nobody will be there in office, and yesterday it was on holiday so cleaning and all those things will not, and that is the reason today's classes offline or online next week, we will see you for our officers, a Min we have our first then we'll we'll kind of go in office."
03:31:05,03:31:08," Okay, so I seem to be having class."
03:31:09,03:31:11, I will confirm i'm not sure about.
03:31:11,03:31:17," Okay, so okay so so please inform like if it is offline class."
03:31:18,03:31:20, yeah i'll mention that both things.
03:31:21,03:31:23, Please very much preferable select event.
03:31:24,03:31:27, So you and I also see listening.
03:31:27,03:31:31, Now I mean I understand a distance so we'll we'll try to have it offline.
03:31:32,03:31:32," Okay, so."
03:31:34,03:31:46," That would do this, there was no problem, but I mean I would have come, but the challenge was with respect to the office, it would have not been cleaned and all that so probably, we will not be able to stay."
03:31:49,03:31:54," Okay, Sir celebrations, and all those things happen on okay."
03:31:56,03:31:57,that's Nice.
03:32:01,03:32:01,yeah.
03:32:06,03:32:09," i'm done so Okay, thank you."
03:32:10,03:32:11, So.
03:32:13,03:32:13, Okay.
03:32:16,03:32:20, Everyone please confirm or change the screen now.
03:32:27,03:32:31, Okay i'm changing the screen assuming everybody's done don't don't come back and say I did not do it.
03:32:33,03:32:35," Alright, so let's change."
03:32:40,03:32:40,The stone.
03:32:42,03:32:43, yeah.
03:32:44,03:32:45, No shadows.
03:32:55,03:32:56, Its.
03:32:59,03:33:01," east, west airlines data."
03:33:02,03:33:02, Okay.
03:33:02,03:33:03,Hello.
03:33:05,03:33:19," There is a column called smiles and then because, as far as I am, you know i've been gone through this that I, there is a zero, and then the value is 2024, so it is kind of a kind of these outlets are so how can I deal with."
03:33:20,03:33:22, The first.
03:33:22,03:33:28," date of the water you think would be appropriate, did you understand what a square miles means."
03:33:34,03:33:35, Why is.
03:33:36,03:33:36, ready.
03:33:41,03:33:42," Yes, a place."
03:33:44,03:33:44, Where my.
03:33:46,03:33:49, countenance polycom for top right.
03:33:50,03:33:51," Now, what does that mean."
03:33:54,03:34:02, Number of miles countered as qualifying top flight miles right So what does that actually mean did you understand that first.
03:34:04,03:34:06, Most likely that is a concern.
03:34:07,03:34:08, Right you.
03:34:09,03:34:15," Know see the point is no, you have to do a thorough understanding of the business conditions and the data."
03:34:16,03:34:19, If you would have understood what does square miles means.
03:34:20,03:34:23," Though the data description is given, but did you research on that."
03:34:25,03:34:31, Did you try to ask a question on why is 2024 value their wise $500 value and suddenly by zero.
03:34:32,03:34:36," If you would have done that art read that research, then."
03:34:36,03:34:38, You should not have this.
03:34:38,03:34:41," question in the first place, you should be able to take a decision."
03:34:43,03:34:47, it's all about understanding the data that part is not done properly.
03:34:48,03:34:54," Business understanding data understanding are going to be very, very to vote there was you not know what to do, or to do."
03:35:03,03:35:05, But before that i'll have competing.
03:35:07,03:35:09," Yes, I said, it is not only."
03:35:10,03:35:19, Not only just you know put in a data into the Python and then do the analysis as we usually do.
03:35:20,03:35:34," And after that we'll get the clusters and whatever the yes, it is not like, but before that i'll have to understand you know, business and then the that given this column wise, what are the variables."
03:35:35,03:35:36, So that is why.
03:35:36,03:35:37, Because things.
03:35:38,03:35:40, Do not every information.
03:35:41,03:35:42, question.
03:35:42,03:35:44," itself, there is something."
03:35:45,03:35:47, Which is expected from your side on so.
03:35:48,03:35:56, That person will have to do research try and understand that business scenario try and understand what those columns me.
03:35:57,03:35:58, That planning.
03:35:58,03:35:59, part is see.
03:36:00,03:36:01,Every.
03:36:02,03:36:14," Once you get the data doing in Python as one asked what what to do, why to do something that you have to research and dried find out so that part is missing."
03:36:15,03:36:16,Okay.
03:36:18,03:36:19, Apart from this.
03:36:20,03:36:22, or two incidences fine yeah.
03:36:30,03:36:33," No, no i'm losing you again, there is a."
03:36:38,03:36:39, Can you hear me.
03:36:40,03:36:43, I can hear you Hello yeah yeah.
03:36:43,03:36:44, Now I can hear whether.
03:36:47,03:36:48, There is a one column in.
03:36:50,03:36:54," The date column, so how can I deal with this date column date."
03:37:01,03:37:03, you're asking me the answer that.
03:37:08,03:37:09, New research.
03:37:13,03:37:14, yeah.
03:37:15,03:37:15,OK.
03:37:18,03:37:20," OK, I will okay very good."
03:37:21,03:37:22, And then.
03:37:25,03:37:28, Once the computer okay fine yeah.
03:37:28,03:37:31," If you're if you're done research, and if you still start then."
03:37:31,03:37:32, yeah I can help you but.
03:37:32,03:37:33, without doing your part.
03:37:34,03:37:34, I have.
03:37:36,03:37:40, literally just gone through the columns and all that we.
03:37:46,03:37:46, think you.
03:37:48,03:37:50, should try it out.
03:37:50,03:37:50, Let me.
03:37:51,03:37:53, Then i'll get the next session.
03:37:54,03:37:55, I think.
03:37:57,03:38:01," It is the most important part, I think, because I met."
03:38:04,03:38:05, My.
03:38:06,03:38:12," First start tuning this but insulated material, I thought you know what i'm saying."
03:38:18,03:38:20, Not but yeah practice you're going in the right way.
03:38:22,03:38:23, Small.
03:38:24,03:38:26, focus on that one partner.
03:38:26,03:38:26, You should be able to.
03:38:27,03:38:29, Clean clean these things.
03:38:34,03:38:35, Okay okay that's good.
03:38:43,03:38:48, Okay anyone else any other questions anyone stuck at any point.
03:38:55,03:38:57, One thing one more.
03:38:59,03:39:01, Time boundaries and to submit all the assignments.
03:39:02,03:39:03," No, no there's no time."
03:39:05,03:39:10," Because being a working person, it is you know, either because i'm you know."
03:39:12,03:39:17, yeah I understand that's that's the reason we're saying no law deadlines.
03:39:17,03:39:19, But the condition is.
03:39:19,03:39:25," Unless until you finish your assignments and submit them, you will not be eligible for project."
03:39:27,03:39:27, Oh.
03:39:30,03:39:30, yeah.
03:39:35,03:39:38," Okay, all right so we'll wind up and."
03:39:39,03:39:40, I have one question can.
03:39:47,03:39:55," I be burning the petition we go for it, there is no values to be go go for implementation or."
03:39:55,03:40:00," If there are outliers in particular corner, so we should go for media implementation eight."
03:40:01,03:40:03," Okay, yes yeah."
03:40:03,03:40:15," So, so how how it is, first, we should like my question is, first, we should go for the implementation on first we should go for it out loud treatment, and then I."
03:40:15,03:40:16, guess there is.
03:40:16,03:40:17, There is no.
03:40:19,03:40:26," Fixed procedure there Okay, you can try it out due to either of these things."
03:40:27,03:40:29, see it again boils down to the question on.
03:40:31,03:40:48," Why outlier what outlier why missing values that the variance right So if you if you look at those cases, you will be able to take a decision on saying that Okay, I have three the outlier first and then we probably will do the calculation of 11 calculation for invitation."
03:40:50,03:40:55," it's a logical decision, and there is no standard rule that you have to do this faster than."
03:40:57,03:40:59,OK OK OK.
03:41:00,03:41:06," mostly by typing for speech and go for it go for the invitation hello, can you hear me."
03:41:07,03:41:08, yeah I can hear you but.
03:41:09,03:41:16, I don't know i'm not sure where you have redacted there's no standard like that okay so it's.
03:41:16,03:41:18, it's like everything.
03:41:20,03:41:21, isn't it is it.
03:41:21,03:41:33," No it's the individual's choice, of course, which is getting influenced by the data and the business conditions okay good Thank you, Sir."
03:41:45,03:41:48," Okay, then let's wind up and reconnect next week."
03:41:50,03:41:51, Thank you everyone.
